dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
auction,outer_1,claritree,4,0.008,0.001,3,1634.0,quantile,0,0.9303375960307724,7830034.857266076,21056058298.187992,0.7264761924743652,5135659.825726583,0.953768338417027,5240176.6783725945,0.9438367880000192,7.0,full
auction,outer_1,claritree,4,0.008,0.0001,3,1634.0,quantile,0,0.934294062687241,7373989.702609864,18472163307.949867,0.7261021137237549,4878900.933997415,0.956079704549842,5101448.464165824,0.945323650482544,7.0,full
auction,outer_1,claritree,4,0.008,1e-05,3,1634.0,quantile,0,0.9341963858108652,7384135.19267939,18164100019.21144,0.7223796844482422,4874160.966672511,0.9561223741527196,5104992.036007915,0.94528567115688,7.0,full
auction,outer_1,claritree,4,0.005,0.1,3,1634.0,quantile,0,0.8953225028099405,11734066.258601427,23476594919.57026,0.7617871761322021,9189779.933062484,0.9172727925321198,8504542.67104087,0.908849937261106,8.0,full
auction,outer_1,claritree,4,0.005,0.01,3,1634.0,quantile,0,0.9120833721488524,9851048.15093512,20415857041.941517,0.7558755874633789,7445716.503219488,0.9329730049690548,5897105.790438175,0.9367959473462728,8.0,full
auction,outer_1,claritree,4,0.005,0.001,3,1634.0,quantile,0,0.9468204837213148,5912835.009628337,17244275956.259678,0.7531387805938721,5135659.825726583,0.953768338417027,5240176.6783725945,0.9438367880000192,7.0,full
auction,outer_1,claritree,4,0.005,0.0001,3,1634.0,quantile,0,0.934294062687241,7373989.702609864,16189146786.169548,0.7353420257568359,5257075.020728152,0.9526753481495984,5474015.983661232,0.9413305430233836,8.0,full
auction,outer_1,claritree,4,0.005,1e-05,3,1634.0,quantile,0,0.9341963858108652,7384135.19267939,15430061254.236374,0.7276325225830078,4930376.627384696,0.9556163158291738,5081427.859732151,0.9455382274940056,8.0,full
auction,outer_1,claritree,4,0.003,0.1,3,1634.0,quantile,0,0.8953225028099405,11734066.258601427,20572379801.91059,0.7665386199951172,9189779.933062484,0.9172727925321198,8504542.67104087,0.908849937261106,8.0,full
auction,outer_1,claritree,4,0.003,0.01,3,1634.0,quantile,0,0.9120833721488524,9851048.15093512,17511641924.281845,0.7713923454284668,7445716.503219488,0.9329730049690548,5897105.790438175,0.9367959473462728,8.0,full
auction,outer_1,claritree,4,0.003,0.001,3,1634.0,quantile,0,0.9468204837213148,5912835.009628337,14703087728.307468,0.7641627788543701,5135659.825726583,0.953768338417027,5240176.6783725945,0.9438367880000192,7.0,full
auction,outer_1,claritree,4,0.003,0.0001,3,1634.0,quantile,0,0.934294062687241,7373989.702609864,13000442972.322905,0.7399976253509521,4732865.936450755,0.9573943244458144,4914857.343920056,0.9473234984431916,9.0,full
auction,outer_1,claritree,4,0.003,1e-05,3,1634.0,quantile,0,0.9341963858108652,7384135.19267939,12525846136.576706,0.7405695915222168,4930376.627384696,0.9556163158291738,5081427.859732151,0.9455382274940056,8.0,full
auction,outer_1,claritree,4,0.001,0.1,3,1634.0,quantile,0,0.8962969923539809,11629043.536827266,17597775516.95624,0.7813951969146729,9037343.053548876,0.918645042732792,8365850.601748039,0.910336412349352,9.0,full
auction,outer_1,claritree,4,0.001,0.01,3,1634.0,quantile,0,0.913488011330422,9695680.57691588,14541094627.30186,0.7823457717895508,7294273.382343749,0.9343363092670388,5747398.793841338,0.938400478319904,9.0,full
auction,outer_1,claritree,4,0.001,0.001,3,1634.0,quantile,0,0.9483828488043616,5742431.08860107,11981571021.76067,0.778937578201294,6226697.033306757,0.943946725485695,4144884.2032355545,0.9555759233877612,8.0,full
auction,outer_1,claritree,4,0.001,0.0001,3,1634.0,quantile,0,0.9513922943587756,5395600.726324546,11814217939.21066,0.8721122741699219,6206232.684402245,0.9441309473549728,4166610.325695738,0.9553430669600944,9.0,full
auction,outer_1,claritree,4,0.001,1e-05,3,1634.0,quantile,0,0.951371717791722,5396702.461851392,11941988990.94315,0.8951845169067383,6195132.9352124855,0.9442308682737272,4155312.787068912,0.9554641518196176,10.0,full
auction,outer_1,claritree,4,0.0005,0.1,3,1634.0,quantile,0,0.8962969923539809,11629043.536827266,16780965015.114462,0.7876403331756592,9037343.053548876,0.918645042732792,8365850.601748039,0.910336412349352,9.0,full
auction,outer_1,claritree,4,0.0005,0.01,3,1634.0,quantile,0,0.913488011330422,9695680.57691588,13724284125.46008,0.7995898723602295,7294273.382343749,0.9343363092670388,5747398.793841338,0.938400478319904,9.0,full
auction,outer_1,claritree,4,0.0005,0.001,3,1634.0,quantile,0,0.9485431798291276,5725940.771975555,11255517242.345753,0.7853274345397949,6226697.033306757,0.943946725485695,4144884.2032355545,0.9555759233877612,8.0,full
auction,outer_1,claritree,4,0.0005,0.0001,3,1634.0,quantile,0,0.9514476390339044,5389303.529042712,10997407437.368876,0.8737204074859619,6206232.684402245,0.9441309473549728,4166610.325695738,0.9553430669600944,9.0,full
auction,outer_1,claritree,4,0.0005,1e-05,3,1634.0,quantile,0,0.9514252373354488,5390612.930663467,11034421766.674503,0.9039866924285888,6195132.9352124855,0.9442308682737272,4155312.787068912,0.9554641518196176,10.0,full
auction,outer_1,claritree,4,0.0001,0.1,3,1634.0,quantile,0,0.8962969923539809,11629043.536827266,16127516613.641035,0.9107403755187988,9037343.053548876,0.918645042732792,8365850.601748039,0.910336412349352,9.0,full
auction,outer_1,claritree,4,0.0001,0.01,3,1634.0,quantile,0,0.913561608652662,9687216.490177846,13070835723.986652,0.8951892852783203,7294273.382343749,0.9343363092670388,5747398.793841338,0.938400478319904,9.0,full
auction,outer_1,claritree,4,0.0001,0.001,3,1634.0,quantile,0,0.9486902455067208,5709753.943169053,10478050820.121828,0.8885254859924316,4863975.858482703,0.9562140613927232,5073462.642501948,0.9456235971697594,10.0,full
auction,outer_1,claritree,4,0.0001,0.0001,3,1634.0,quantile,0,0.9360052471001468,7188443.296365875,10286030211.850723,0.9536616802215576,6125103.105617384,0.944861282960918,4082833.5771823367,0.9562409701370708,13.0,full
auction,outer_1,claritree,4,0.0001,1e-05,3,1634.0,quantile,0,0.9358121746479634,7209639.445115405,10248278336.781918,0.9594316482543944,6124899.121955033,0.9448631192397928,4087625.609676489,0.9561896100487762,13.0,full
auction,outer_2,claritree,4,0.1,0.1,3,1634.0,quantile,0,0.8039903420233306,20593930.58523658,88196397422.41266,0.5804731845855713,20212391.642526463,0.8073347744377043,23534956.99569237,0.8000810638093057,3.0,full
auction,outer_2,claritree,4,0.1,0.01,3,1634.0,quantile,0,0.8515024453299814,15666587.64636632,79448283693.248,0.5444636344909668,15110664.457423696,0.8559646167769486,15856976.629374756,0.8653020738671615,3.0,full
auction,outer_2,claritree,4,0.1,0.001,3,1634.0,quantile,0,0.8613217059447238,14694396.442063265,75092141446.54451,0.5060651302337646,14047272.133509437,0.866100909679422,13558634.06956017,0.8848254662253472,3.0,full
auction,outer_2,claritree,4,0.1,0.0001,3,1634.0,quantile,0,0.8614745670590409,14688384.48605837,74418235965.44952,0.482011079788208,14022599.788265882,0.8663360873390266,13371894.086610192,0.8864117388810593,3.0,full
auction,outer_2,claritree,4,0.1,1e-05,3,1634.0,quantile,0,0.8614677387888122,14690174.96870386,74347017359.95993,0.4805328845977783,14022325.154578818,0.8663387051569573,13355010.725963447,0.8865551554804794,3.0,full
auction,outer_2,claritree,4,0.08,0.1,3,1634.0,quantile,0,0.8148646986138406,19345606.932528067,77911080646.38364,0.6012470722198486,20212391.642526463,0.8073347744377043,23534956.99569237,0.8000810638093057,3.0,full
auction,outer_2,claritree,4,0.08,0.01,3,1634.0,quantile,0,0.8515024453299814,15666587.64636632,69162966917.219,0.5656259059906006,15110664.457423696,0.8559646167769486,15856976.629374756,0.8653020738671615,3.0,full
auction,outer_2,claritree,4,0.08,0.001,3,1634.0,quantile,0,0.8613217059447238,14694396.442063265,64806824670.5155,0.5526337623596191,14047272.133509437,0.866100909679422,13558634.06956017,0.8848254662253472,3.0,full
auction,outer_2,claritree,4,0.08,0.0001,3,1634.0,quantile,0,0.8614745670590409,14688384.48605837,64132919189.4205,0.5472006797790527,14022599.788265882,0.8663360873390266,13371894.086610192,0.8864117388810593,3.0,full
auction,outer_2,claritree,4,0.08,1e-05,3,1634.0,quantile,0,0.8614677387888122,14690174.96870386,64061700583.93092,0.5452907085418701,14022325.154578818,0.8663387051569573,13355010.725963447,0.8865551554804794,3.0,full
auction,outer_2,claritree,4,0.05,0.1,3,1634.0,quantile,0,0.8624628561362155,14593238.315400088,58096338300.05664,0.6160142421722412,14028279.020500273,0.8662819526983165,13731995.721778832,0.8833528365071727,4.0,full
auction,outer_2,claritree,4,0.05,0.01,3,1634.0,quantile,0,0.8515024453299814,15666587.64636632,53734991753.17546,0.6083850860595703,15110664.457423696,0.8559646167769486,15856976.629374756,0.8653020738671615,3.0,full
auction,outer_2,claritree,4,0.05,0.001,3,1634.0,quantile,0,0.8613217059447238,14694396.442063265,49378849506.47197,0.5790128707885742,14047272.133509437,0.866100909679422,13558634.06956017,0.8848254662253472,3.0,full
auction,outer_2,claritree,4,0.05,0.0001,3,1634.0,quantile,0,0.8614745670590409,14688384.48605837,48704944025.376976,0.5783464908599854,14022599.788265882,0.8663360873390266,13371894.086610192,0.8864117388810593,3.0,full
auction,outer_2,claritree,4,0.05,1e-05,3,1634.0,quantile,0,0.8614677387888122,14690174.96870386,48633725419.88738,0.5787901878356934,14022325.154578818,0.8663387051569573,13355010.725963447,0.8865551554804794,3.0,full
auction,outer_2,claritree,4,0.03,0.1,3,1634.0,quantile,0,0.8625197135686707,14587552.009571826,44382582598.68461,0.6186866760253906,14028279.020500273,0.8662819526983165,13731995.721778832,0.8833528365071727,4.0,full
auction,outer_2,claritree,4,0.03,0.01,3,1634.0,quantile,0,0.8713108211813617,13666580.24456396,42423769698.35331,0.667283296585083,9662567.921671206,0.9078960639065132,10738824.272946725,0.9087784895897936,5.0,full
auction,outer_2,claritree,4,0.03,0.001,3,1634.0,quantile,0,0.8742053199352152,13408131.257164983,38813308685.3672,0.6070003509521484,10377480.627530046,0.901081490937234,11829077.538362749,0.8995172755990352,4.0,full
auction,outer_2,claritree,4,0.03,0.0001,3,1634.0,quantile,0,0.8731960076011648,13518214.316081569,37492181718.8519,0.6031582355499268,10251062.89832338,0.902286509162857,11802564.98792817,0.8997424878600795,4.0,full
auction,outer_2,claritree,4,0.03,1e-05,3,1634.0,quantile,0,0.8729191972741542,13546973.778131342,37334816556.20107,0.6044261455535889,10248671.06807562,0.90230930817261,11817694.876440093,0.8996139662223922,4.0,full
auction,outer_2,claritree,4,0.01,0.1,3,1634.0,quantile,0,0.8674162855735831,14099368.421965463,28334403270.19041,0.8949449062347412,10672751.618311783,0.8982669575041259,13660067.729171723,0.8839638326422825,6.0,full
auction,outer_2,claritree,4,0.01,0.01,3,1634.0,quantile,0,0.8868375184370828,12011718.126778623,25281575071.638283,0.8899281024932861,9662567.921671206,0.9078960639065132,10738824.272946725,0.9087784895897936,5.0,full
