dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
optical_net,outer_0,greedy,4,0.05,0.1,3,504,quantile,0,0.7616487186866637,0.0101276926278309,7.896790502024507,0.0060958862304687,0.0091549272200535,0.7859754997910586,0.0160236912418548,0.5607613398470996,2.0,full
optical_net,outer_0,greedy,4,0.05,0.01,3,504,quantile,0,0.8278054554302363,0.0073335293662152,5.690194637935393,0.0057058334350585,0.0054397273192866,0.8728296912909341,0.0130122997112223,0.6433090850043327,2.0,full
optical_net,outer_0,greedy,4,0.05,0.001,3,504,quantile,0,0.8486959198755217,0.0064389817020101,4.818490171027722,0.0037226676940917,0.0050063013787892,0.8829623518859142,0.0103603115236983,0.7160049277191916,2.0,full
optical_net,outer_0,greedy,4,0.05,0.0001,3,504,quantile,0,0.8014736171117081,0.0084677676637038,4.683552810688339,0.0037038326263427,0.0049829011975358,0.8835094028866667,0.0093216489315412,0.7444765675207846,2.0,full
optical_net,outer_0,greedy,4,0.05,1e-05,3,504,quantile,0,0.7866535182010909,0.0091045773730072,4.668725170760689,0.0037016868591308,0.0049825260205401,0.8835181737995396,0.009189520422878,0.7480984514074152,2.0,full
optical_net,outer_0,greedy,4,0.03,0.1,3,504,quantile,0,0.7508092147763641,0.0105635645963885,7.03444374931115,0.0066869258880615,0.0091549272200535,0.7859754997910586,0.0160236912418548,0.5607613398470996,2.0,full
optical_net,outer_0,greedy,4,0.03,0.01,3,504,quantile,0,0.8562937209892681,0.0061092107929276,4.827847885222036,0.0066425800323486,0.0054397273192866,0.8728296912909341,0.0130122997112223,0.6433090850043327,2.0,full
optical_net,outer_0,greedy,4,0.03,0.001,3,504,quantile,0,0.8486959198755217,0.0064389817020101,3.956143418314365,0.0042424201965332,0.0050063013787892,0.8829623518859142,0.0103603115236983,0.7160049277191916,2.0,full
optical_net,outer_0,greedy,4,0.03,0.0001,3,504,quantile,0,0.7808269106025625,0.0092996240345004,3.8212060579749823,0.0053503513336181,0.0049829011975358,0.8835094028866667,0.0093216489315412,0.7444765675207846,2.0,full
optical_net,outer_0,greedy,4,0.03,1e-05,3,504,quantile,0,0.7519927785165758,0.0105050994811441,3.8028038199562486,0.0053439140319824,0.0036593748664532,0.9144508898820886,0.0056343248251859,0.8455528598418997,3.0,full
optical_net,outer_0,greedy,4,0.01,0.1,3,504,quantile,0,0.7934385789932411,0.0087625748601526,5.17038555602311,0.0067009925842285,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.01,0.01,3,504,quantile,0,0.858399618670004,0.0060284456421729,3.7721001849615376,0.0068678855895996,0.0042059646278179,0.9016726779221776,0.0080396123743389,0.779619532468939,5.0,full
optical_net,outer_0,greedy,4,0.01,0.001,3,504,quantile,0,0.8597267192165298,0.0059366483892776,2.750862262181601,0.0066678524017333,0.002137782662358,0.9500227740899672,0.0044288026342627,0.878598426180732,6.0,full
optical_net,outer_0,greedy,4,0.01,0.0001,3,504,quantile,0,0.8170311387517253,0.0077254519750472,2.187633695770608,0.0058991909027099,0.0019901711582042,0.9534736456962876,0.0038401825509398,0.8947335783648004,5.0,full
optical_net,outer_0,greedy,4,0.01,1e-05,3,504,quantile,0,0.7861882047469754,0.0090193880952311,2.0617914446929166,0.0059821605682373,0.0019088678102537,0.9553743607967088,0.0035440930939702,0.9028499314823024,5.0,full
optical_net,outer_0,greedy,4,0.008,0.1,3,504,quantile,0,0.7919363837631784,0.0088271335647553,4.868564192573434,0.0066821575164794,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.008,0.01,3,504,quantile,0,0.858399618670004,0.0060284456421729,3.556513496783197,0.0068848133087158,0.0042059646278179,0.9016726779221776,0.0080396123743389,0.779619532468939,5.0,full
