dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
auto_mpg,outer_4,pilot,4,314.0,3,32.0,,,0.828475485020094,10.73450236983462,0.0159094333648681,8.39943476119554,0.8634578348325089,8.45660328623773,0.8522987581248417,3.0,full,32.0,3,10.0,20.0,
auto_mpg,outer_4,pilot,4,314.0,3,24.0,,,0.8289184674582298,10.704803254019035,0.0156912803649902,8.39943476119554,0.8634578348325089,8.45660328623773,0.8522987581248417,3.0,full,24.0,4,14.0,28.0,
auto_mpg,outer_4,pilot,4,314.0,3,20.0,,,0.8213116715362659,11.148496398858404,0.015437364578247,8.39943476119554,0.8634578348325089,8.45660328623773,0.8522987581248417,3.0,full,20.0,5,16.0,32.0,
auto_mpg,outer_4,pilot,4,314.0,3,16.0,,,0.8205575772711837,11.19930812869597,0.0161385536193847,8.278787545606672,0.8654190896676602,9.067409590335718,0.8416305445872305,3.0,full,16.0,6,20.0,40.0,
auto_mpg,outer_4,pilot,4,314.0,3,14.0,,,0.823891283425203,11.003181347228471,0.0156772136688232,8.278787545606672,0.8654190896676602,9.067409590335718,0.8416305445872305,3.0,full,14.0,7,23.0,46.0,
auto_mpg,outer_4,pilot,4,314.0,3,12.0,,,0.8090776308544833,11.870869884309029,0.0152564048767089,8.278947628583325,0.8654164873406156,9.063756578046211,0.8416943473261651,3.0,full,12.0,8,27.0,54.0,
auto_mpg,outer_4,pilot,4,314.0,3,10.0,,,0.8059216074043016,12.054347912258145,0.0147016048431396,8.278947628583325,0.8654164873406156,9.063756578046211,0.8416943473261651,3.0,full,10.0,9,32.0,64.0,
auto_mpg,outer_4,pilot,4,314.0,3,8.0,,,0.8065186609287562,12.019637578233915,0.0131430625915527,8.358003219259462,0.8641313506824462,9.09365177192925,0.8411722042016544,3.0,full,8.0,10,40.0,80.0,
auto_mpg,outer_4,pilot,4,314.0,3,6.0,,,0.797305052670025,12.62370512161208,0.0125102996826171,8.432462717690173,0.8629209286216685,9.163606789391922,0.8399503846832373,3.0,full,6.0,11,53.0,106.0,
auto_mpg,outer_4,pilot,4,314.0,3,4.0,,,0.7169399320780077,17.80282319533616,0.0081479549407958,9.509624986611076,0.8454104564748197,10.775862042644851,0.811791075908195,2.0,full,4.0,12,79.0,158.0,
