dataset,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer
temperature_min,greedy,5,0.08,3,20,20,quantile,1.0,0.019635029359269775,0.12180542350142942,0.0031852752891950225,0.012990300679186533,0.024376363961583596,0.09960373498517587,236.38554526259824,0.0015976681740734874,0.0,std
temperature_min,greedy,5,0.1,3,20,20,quantile,1.0,0.017651415188258794,0.1255021504513417,0.0031483317470648356,0.01252768425268471,0.030628445450232012,0.1295179142070877,278.32585557984174,0.0011523542505549886,0.0,std
temperature_min,greedy,5,0.0005,3,20,20,quantile,1.0,0.793656797015444,1.2749394695975895,0.8127049135941059,0.7987009720717844,1.1580224587525494,1.2442377363215302,7609.743497385416,0.04228839874267576,30.8,best_by_mean_val_r2
walmart,greedy,5,0.0001,3,20,20,quantile,1.0,0.12231058669244521,279305883480.478,0.1483491550267308,0.10816864688802785,271216829819.2473,283920206744.5889,1400781002106210.2,0.008693218231201099,27.8,mean
walmart,greedy,5,0.0005,3,20,20,quantile,1.0,0.12243229972881346,279268469622.2277,0.14738126322741604,0.10854494964579502,271524476301.24243,283802950498.3358,1417151864202744.5,0.008630180358886661,23.6,mean
walmart,greedy,5,0.001,3,20,20,quantile,1.0,0.12316713766296732,279038004891.86,0.14404156955308864,0.10698013037047575,272588143308.14722,284287045013.3952,1435412694722189.5,0.00871305465698236,19.6,mean
walmart,greedy,5,0.003,3,20,20,quantile,1.0,0.11725113406059158,280902510157.76984,0.133488498169338,0.10557025856257599,275950435961.20526,284734006404.61273,1490413143750894.0,0.008546686172485319,14.2,mean
walmart,greedy,5,0.005,3,20,20,quantile,1.0,0.1060011079029062,284407608062.0544,0.11761803718311681,0.09012528554109744,281002747701.4057,289658457323.2887,1530194614249856.5,0.008562612533569259,10.2,mean
walmart,greedy,5,0.008,3,20,20,quantile,1.0,0.09150127073387135,289035959756.7007,0.08967816348011146,0.07612204460276129,289893622321.8955,294111726689.69824,1565822265893500.8,0.0084476470947265,5.6,mean
walmart,greedy,5,0.01,3,20,20,quantile,1.0,0.08191731619017509,292107019844.8187,0.08211033678911399,0.07365271183585333,292305858830.22766,294888444825.76807,1583474806106381.0,0.00846624374389644,4.8,mean
walmart,greedy,5,0.03,3,20,20,quantile,1.0,-0.00024992861666194005,318341526994.8032,0.0,-0.0005622755496248194,318452988831.7868,318524976852.89075,1688577866101219.0,0.00821275711059566,1.0,mean
walmart,greedy,5,0.05,3,20,20,quantile,1.0,-0.001430216992755,318699285360.2882,0.0,-0.0005622755496248194,318452988831.7868,318524976852.89075,1721365785831339.8,0.00820951461791986,1.0,mean
walmart,greedy,5,0.08,3,20,20,quantile,1.0,-0.001430216992755,318699285360.2882,0.0,-0.0005622755496248194,318452988831.7868,318524976852.89075,1770547665426520.8,0.00823640823364252,1.0,mean
walmart,greedy,5,0.1,3,20,20,quantile,1.0,-0.001430216992755,318699285360.2882,0.0,-0.0005622755496248194,318452988831.7868,318524976852.89075,1803335585156641.5,0.00778818130493162,1.0,mean
walmart,greedy,5,0.0001,3,20,20,quantile,1.0,0.011050030790910456,4309386601.440162,0.007393909251817246,0.012391542421701861,3249612029.6557965,6230302844.980224,16380673594982.727,0.0003781735423116852,3.5637059362410923,std
walmart,greedy,5,0.0005,3,20,20,quantile,1.0,0.010578581710480222,4131300099.0508366,0.006778764196895493,0.013756488688170556,3048293394.635684,6656843372.7213955,15268373532724.81,0.0003977795037007219,0.8944271909999154,std
walmart,greedy,5,0.001,3,20,20,quantile,1.0,0.010747970757130073,4192876512.0198073,0.006850535977380464,0.011792304125397748,3081706703.9283586,5385141060.042993,14599472099760.43,0.0002777712229246501,1.8165902124584952,std
walmart,greedy,5,0.003,3,20,20,quantile,1.0,0.01011926645911606,3984478298.0094795,0.009151964051492162,0.012355088333390763,3797721161.245826,5394497486.040702,12534742470287.846,0.00038232642327099594,1.6431676725154984,std
walmart,greedy,5,0.005,3,20,20,quantile,1.0,0.008116575652482999,3396356226.6687775,0.00822146699481543,0.015831262962564666,3427783989.930048,6723432624.512143,9872863904089.908,0.00042384189900915114,1.3038404810405297,std
walmart,greedy,5,0.008,3,20,20,quantile,1.0,0.011450776403254053,4556883390.528454,0.005743334950543247,0.010754438342552387,1902351432.0276952,5345639154.242204,6265692865278.367,0.0004237023833727927,0.894427190999916,std
walmart,greedy,5,0.01,3,20,20,quantile,1.0,0.008416609957131607,3622249355.7740183,0.0053875480019023765,0.015768528241974177,2204269796.528034,5923238393.32452,7875155063570.537,0.0003936267274501281,0.4472135954999579,std
walmart,greedy,5,0.03,3,20,20,quantile,1.0,0.002566302736722164,1021301459.5686271,0.0,0.000386451940668411,1128090483.4065409,4530817784.468937,5981632102833.98,0.000379046004710824,0.0,std
walmart,greedy,5,0.05,3,20,20,quantile,1.0,0.00024322624706129978,1127190800.9782069,0.0,0.000386451940668411,1128090483.4065409,4530817784.468937,6097780299005.467,0.00043172250786472586,0.0,std
walmart,greedy,5,0.08,3,20,20,quantile,1.0,0.00024322624706129978,1127190800.9782069,0.0,0.000386451940668411,1128090483.4065409,4530817784.468937,6272002593262.88,0.0006120821374164115,0.0,std
walmart,greedy,5,0.1,3,20,20,quantile,1.0,0.00024322624706129978,1127190800.9782069,0.0,0.000386451940668411,1128090483.4065409,4530817784.468937,6388150789434.309,0.0004911624976040096,0.0,std
walmart,greedy,5,0.001,3,20,20,quantile,1.0,0.12316713766296732,279038004891.86,0.14404156955308864,0.10698013037047575,272588143308.14722,284287045013.3952,1435412694722189.5,0.00871305465698236,19.6,best_by_mean_val_r2
airfoil,cart,5,0.0001,3,20,20,quantile,1.0,0.6048758921268377,18.735347034183988,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.00122828483581538,32.0,mean
airfoil,cart,5,0.0005,3,20,20,quantile,1.0,0.6048758921268377,18.735347034183988,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.0012414932250976,32.0,mean
airfoil,cart,5,0.001,3,20,20,quantile,1.0,0.6048758921268377,18.735347034183988,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.00135655403137204,32.0,mean
airfoil,cart,5,0.003,3,20,20,quantile,1.0,0.6048904873851366,18.73469974087559,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.00121216773986812,32.0,mean
airfoil,cart,5,0.005,3,20,20,quantile,1.0,0.6047878025828834,18.739483279654497,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.00122160911560054,32.0,mean
airfoil,cart,5,0.008,3,20,20,quantile,1.0,0.6047346417242822,18.741981667479102,0.667575951504363,0.6135437346047524,15.816230272404363,18.41516175885635,,0.00123324394226068,31.8,mean
airfoil,cart,5,0.01,3,20,20,quantile,1.0,0.6046436147824061,18.74622212854865,0.667575951504363,0.6135437346047524,15.816230272404363,18.41516175885635,,0.0012598037719726,31.8,mean
airfoil,cart,5,0.03,3,20,20,quantile,1.0,0.6043216821867156,18.75954622130981,0.6672096788215132,0.6130399084713815,15.833748428271354,18.438480652069973,,0.00125551223754878,31.0,mean
airfoil,cart,5,0.05,3,20,20,quantile,1.0,0.6037893537859589,18.785101095424164,0.665579065330102,0.6122968157484252,15.911750516230365,18.474227497244847,,0.0012512683868407802,29.0,mean
airfoil,cart,5,0.08,3,20,20,quantile,1.0,0.6014583863430449,18.897402388123343,0.6619237712437834,0.6099960121443709,16.08513041231289,18.578550951935938,,0.0012318134307861,26.2,mean
airfoil,cart,5,0.1,3,20,20,quantile,1.0,0.5991070122441794,19.008806972682603,0.6612041384636935,0.610282347305897,16.119283850641175,18.564905659424134,,0.0012437343597411598,25.8,mean
airfoil,cart,5,0.0001,3,20,20,quantile,1.0,0.008276600762342051,0.5865776095877206,0.019209592092353452,0.028436498897246695,1.090118421763263,2.2907227941446866,,4.01288995811099e-05,0.0,std
airfoil,cart,5,0.0005,3,20,20,quantile,1.0,0.008276600762342051,0.5865776095877206,0.019209592092353452,0.028436498897246695,1.090118421763263,2.2907227941446866,,1.2944394376586718e-05,0.0,std
airfoil,cart,5,0.001,3,20,20,quantile,1.0,0.008276600762342051,0.5865776095877206,0.019209592092353452,0.028436498897246695,1.090118421763263,2.2907227941446866,,0.00025025521857540675,0.0,std
airfoil,cart,5,0.003,3,20,20,quantile,1.0,0.008279914078636888,0.5872960986637791,0.019209592092353452,0.028436498897246695,1.090118421763263,2.2907227941446866,,2.9490942291719882e-05,0.0,std
airfoil,cart,5,0.005,3,20,20,quantile,1.0,0.008143461446909724,0.5834551782292984,0.019209592092353452,0.028436498897246695,1.090118421763263,2.2907227941446866,,3.804379158296606e-05,0.0,std
airfoil,cart,5,0.008,3,20,20,quantile,1.0,0.008090503632704369,0.5818759426360697,0.019217266435882004,0.02823355492482337,1.090393277887332,2.2852581023449745,,2.739355810054057e-05,0.44721359549995765,std
airfoil,cart,5,0.01,3,20,20,quantile,1.0,0.007971557367350113,0.5785829359484799,0.019217266435882004,0.02823355492482337,1.090393277887332,2.2852581023449745,,3.885015932143449e-05,0.44721359549995765,std
airfoil,cart,5,0.03,3,20,20,quantile,1.0,0.00776215004096799,0.5815208752253033,0.018916093816606003,0.02860938106943534,1.0802397663003744,2.2895592458699783,,1.5145679806866153e-05,1.2247448713915887,std
airfoil,cart,5,0.05,3,20,20,quantile,1.0,0.008248053443504958,0.6041936980850073,0.020408828803903344,0.02951307657833909,1.1508395969433611,2.3241960318041612,,2.0882664017689684e-05,2.2360679774997894,std
airfoil,cart,5,0.08,3,20,20,quantile,1.0,0.00973128138619366,0.6687880796321417,0.0202750975122357,0.027433952306780775,1.1383078393574757,2.2235239729598346,,5.139416501149814e-05,1.7888543819998317,std
airfoil,cart,5,0.1,3,20,20,quantile,1.0,0.012605432036374514,0.8088020096242478,0.020091930686758065,0.027480369325202585,1.129496705074412,2.224747401085,,3.7077577003693134e-05,1.4832396974191324,std
airfoil,cart,5,0.003,3,20,20,quantile,1.0,0.6048904873851366,18.73469974087559,0.6676025056787556,0.6139706390164446,15.814968548402698,18.39479373078326,,0.00121216773986812,32.0,best_by_mean_val_r2
auction,cart,5,0.0001,3,20,20,quantile,1.0,0.9113443186889295,9593877.228881236,0.9245599799311581,0.9171258783535462,8123084.901179825,8778409.471516006,,0.00131344795227046,31.2,mean
auction,cart,5,0.0005,3,20,20,quantile,1.0,0.911344318691544,9593877.228588361,0.9245599799311581,0.9171258783535462,8123084.901179825,8778409.471516006,,0.00132217407226558,31.2,mean
auction,cart,5,0.001,3,20,20,quantile,1.0,0.911344318691544,9593877.228588361,0.9245599799311581,0.9171258783535462,8123084.901179825,8778409.471516006,,0.0013325691223144399,31.2,mean
auction,cart,5,0.003,3,20,20,quantile,1.0,0.9113443186690743,9593877.230912521,0.9245599799311581,0.9171258783535462,8123084.901179825,8778409.471516006,,0.00133595466613764,31.2,mean
auction,cart,5,0.005,3,20,20,quantile,1.0,0.9113443186690311,9593877.23091744,0.9245599799070231,0.9171258783535462,8123084.903776604,8778409.471516006,,0.00132780075073236,30.4,mean
auction,cart,5,0.008,3,20,20,quantile,1.0,0.9113443187012894,9593877.227504054,0.9245599799070231,0.9171258783535462,8123084.903776604,8778409.471516006,,0.00131368637084956,30.4,mean
auction,cart,5,0.01,3,20,20,quantile,1.0,0.9113443186811685,9593877.229573535,0.9245599799070231,0.9171258783535462,8123084.903776604,8778409.471516006,,0.0013385772705077602,30.4,mean
auction,cart,5,0.03,3,20,20,quantile,1.0,0.9113443186757394,9593877.230035938,0.9245599797834501,0.9171258783245009,8123084.9170697285,8778409.474590972,,0.00132942199707026,29.6,mean
auction,cart,5,0.05,3,20,20,quantile,1.0,0.9113443186843048,9593877.229076419,0.9245599797834501,0.9171258783245009,8123084.9170697285,8778409.474590972,,0.00132617950439448,29.6,mean
auction,cart,5,0.08,3,20,20,quantile,1.0,0.9113443186843048,9593877.229076419,0.9245599797834501,0.9171258783245009,8123084.9170697285,8778409.474590972,,0.00132226943969722,29.6,mean
auction,cart,5,0.1,3,20,20,quantile,1.0,0.9113443186843048,9593877.229076419,0.9245599797834501,0.9171258783245009,8123084.9170697285,8778409.474590972,,0.00134696960449212,29.6,mean
auction,cart,5,0.0001,3,20,20,quantile,1.0,0.00898050696138753,1068686.9340907794,0.006558301149431802,0.026563729880178924,813341.8453076667,2338266.673691177,,1.9039929195904484e-05,0.44721359549995787,std
auction,cart,5,0.0005,3,20,20,quantile,1.0,0.008980506959928209,1068686.93398673,0.006558301149431802,0.026563729880178924,813341.8453076667,2338266.673691177,,2.3018569899709525e-05,0.44721359549995787,std
auction,cart,5,0.001,3,20,20,quantile,1.0,0.008980506959928209,1068686.93398673,0.006558301149431802,0.026563729880178924,813341.8453076667,2338266.673691177,,2.4947744623327973e-05,0.44721359549995787,std
auction,cart,5,0.003,3,20,20,quantile,1.0,0.008980506953278008,1068686.9333345587,0.006558301149431802,0.026563729880178924,813341.8453076667,2338266.673691177,,2.787897270542148e-05,0.44721359549995787,std
auction,cart,5,0.005,3,20,20,quantile,1.0,0.008980506953256497,1068686.9333318176,0.006558301155256064,0.026563729880178924,813341.8459084322,2338266.673691177,,3.0124543632840494e-05,0.8944271909999157,std
auction,cart,5,0.008,3,20,20,quantile,1.0,0.0089805069693462,1068686.9352341413,0.006558301155256064,0.026563729880178924,813341.8459084322,2338266.673691177,,2.809952863815632e-05,0.8944271909999157,std
auction,cart,5,0.01,3,20,20,quantile,1.0,0.008980506990953981,1068686.9380908892,0.006558301155256064,0.026563729880178924,813341.8459084322,2338266.673691177,,1.3091980785611845e-05,0.8944271909999157,std
auction,cart,5,0.03,3,20,20,quantile,1.0,0.008980506913363972,1068686.9312015914,0.0065583011829297945,0.026563729864461455,813341.8487700596,2338266.671682118,,4.221187308471947e-05,1.3416407864998738,std
auction,cart,5,0.05,3,20,20,quantile,1.0,0.00898050690858281,1068686.9308607024,0.0065583011829297945,0.026563729864461455,813341.8487700596,2338266.671682118,,2.0777738028107033e-05,1.3416407864998738,std
auction,cart,5,0.08,3,20,20,quantile,1.0,0.00898050690858281,1068686.9308607024,0.0065583011829297945,0.026563729864461455,813341.8487700596,2338266.671682118,,1.3171412770193664e-05,1.3416407864998738,std
auction,cart,5,0.1,3,20,20,quantile,1.0,0.00898050690858281,1068686.9308607024,0.0065583011829297945,0.026563729864461455,813341.8487700596,2338266.671682118,,3.332602242583585e-05,1.3416407864998738,std
auction,cart,5,0.008,3,20,20,quantile,1.0,0.9113443187012894,9593877.227504054,0.9245599799070231,0.9171258783535462,8123084.903776604,8778409.471516006,,0.00131368637084956,30.4,best_by_mean_val_r2
auto_mpg,cart,5,0.0001,3,20,20,quantile,1.0,0.7612480200811573,14.312116180869868,0.9244906873715955,0.8163309653414939,4.587563097676663,11.168714115352603,,0.0009158611297607,31.8,mean
auto_mpg,cart,5,0.0005,3,20,20,quantile,1.0,0.7615321159178899,14.294918378672065,0.9244906873715955,0.8163309653414939,4.587563097676663,11.168714115352603,,0.0009165763854980001,31.8,mean
auto_mpg,cart,5,0.001,3,20,20,quantile,1.0,0.7615456016234786,14.29415973839259,0.9244906873715955,0.8163309653414939,4.587563097676663,11.168714115352603,,0.00090088844299312,31.8,mean
auto_mpg,cart,5,0.003,3,20,20,quantile,1.0,0.7616971979128534,14.285252076609927,0.9244787178281216,0.8164149976771634,4.588281781328467,11.163902861791348,,0.0008942127227782599,31.4,mean
auto_mpg,cart,5,0.005,3,20,20,quantile,1.0,0.7616808315103503,14.28621976247345,0.924423264381204,0.8165994430150771,4.591670483227086,11.15289227107405,,0.00089130401611322,30.6,mean
auto_mpg,cart,5,0.008,3,20,20,quantile,1.0,0.7616808315103503,14.28621976247345,0.9244021900980833,0.81682626604739,4.592918890870398,11.137994835176613,,0.00089511871337886,30.4,mean
auto_mpg,cart,5,0.01,3,20,20,quantile,1.0,0.7615001351064444,14.296070113498581,0.9244021900980833,0.81682626604739,4.592918890870398,11.137994835176613,,0.000916051864624,30.4,mean
auto_mpg,cart,5,0.03,3,20,20,quantile,1.0,0.7618781280476503,14.270999886670348,0.9238687793561111,0.8167807128562103,4.625339130805223,11.146918219534717,,0.0008931159973143799,28.8,mean
auto_mpg,cart,5,0.05,3,20,20,quantile,1.0,0.7611373611035399,14.31404101057501,0.9224836795033756,0.8165057061142796,4.709772079003651,11.161701214741104,,0.0008916378021239801,26.8,mean
auto_mpg,cart,5,0.08,3,20,20,quantile,1.0,0.761498893588618,14.291322090120701,0.9207238937778788,0.8150552414210772,4.8161186186639044,11.244449287952666,,0.0009122848510741801,25.2,mean
auto_mpg,cart,5,0.1,3,20,20,quantile,1.0,0.7604850449834433,14.352542767560454,0.9195908740705823,0.8157405701894558,4.884630353898219,11.198310040980884,,0.00093331336975092,24.4,mean
auto_mpg,cart,5,0.0001,3,20,20,quantile,1.0,0.03076264495770302,1.8221552621097068,0.0060377892833693644,0.03573912939673653,0.3992298805971001,2.764752235606109,,6.626269564679005e-05,0.44721359549995787,std
auto_mpg,cart,5,0.0005,3,20,20,quantile,1.0,0.030993565575844786,1.8347688567535376,0.0060377892833693644,0.03573912939673653,0.3992298805971001,2.764752235606109,,6.571656852931775e-05,0.44721359549995787,std
auto_mpg,cart,5,0.001,3,20,20,quantile,1.0,0.0309985059320432,1.835073447511178,0.0060377892833693644,0.03573912939673653,0.3992298805971001,2.764752235606109,,4.71522395537e-05,0.44721359549995787,std
auto_mpg,cart,5,0.003,3,20,20,quantile,1.0,0.031203373554184347,1.8486989755146248,0.006041610939237478,0.03584922452412246,0.39934432180567936,2.7708379967232015,,4.084257094263781e-05,0.8944271909999157,std
auto_mpg,cart,5,0.005,3,20,20,quantile,1.0,0.03114152501273316,1.8439116205096133,0.006024330112094831,0.03565925406336093,0.39866319437996944,2.7633193850211386,,3.399894080054469e-05,0.547722557505166,std
auto_mpg,cart,5,0.008,3,20,20,quantile,1.0,0.03114152501273316,1.8439116205096133,0.006015569730012045,0.03532363258709806,0.39774926042898984,2.738598778964294,,1.8551202408719426e-05,0.8944271909999162,std
auto_mpg,cart,5,0.01,3,20,20,quantile,1.0,0.03105575328707239,1.8416590176369285,0.006015569730012045,0.03532363258709806,0.39774926042898984,2.738598778964294,,2.497279553845781e-05,0.8944271909999162,std
auto_mpg,cart,5,0.03,3,20,20,quantile,1.0,0.03275808330772483,1.9486698214757745,0.005987581678880929,0.03696259702577336,0.3966706360616518,2.852603345619525,,3.309856175115235e-05,1.3038404810405297,std
auto_mpg,cart,5,0.05,3,20,20,quantile,1.0,0.03365459961995172,2.0042272963614907,0.006539486875775004,0.03782430023233166,0.4331658616152009,2.8864482800008946,,4.220123343342931e-05,1.7888543819998317,std
auto_mpg,cart,5,0.08,3,20,20,quantile,1.0,0.031163566606628973,1.866186803763898,0.006279192557208071,0.03600592032261782,0.41161485829258565,2.7854174354807206,,4.686808389578152e-05,1.4832396974191326,std
auto_mpg,cart,5,0.1,3,20,20,quantile,1.0,0.03149587699202054,1.885871543774741,0.006280678457135901,0.03651062075277888,0.40772795143903234,2.7884002960723056,,4.4170090277992946e-05,1.5165750888103098,std
auto_mpg,cart,5,0.03,3,20,20,quantile,1.0,0.7618781280476503,14.270999886670348,0.9238687793561111,0.8167807128562103,4.625339130805223,11.146918219534717,,0.0008931159973143799,28.8,best_by_mean_val_r2
energe_c,cart,5,0.0001,3,20,20,quantile,1.0,0.9539475955753425,4.164894920441361,0.9647445887777076,0.9586014977969034,3.1857468251527146,3.7285318724007994,,0.00105195045471186,32.0,mean
energe_c,cart,5,0.0005,3,20,20,quantile,1.0,0.9539467240886239,4.1649767575755074,0.9647445887777076,0.9586014977969034,3.1857468251527146,3.7285318724007994,,0.00099806785583492,32.0,mean
energe_c,cart,5,0.001,3,20,20,quantile,1.0,0.9539442426120981,4.165180800515385,0.9647445887777076,0.9586014977969034,3.1857468251527146,3.7285318724007994,,0.0009420394897460601,32.0,mean
energe_c,cart,5,0.003,3,20,20,quantile,1.0,0.9539227537488401,4.167061307101598,0.9647208380682233,0.9585530707501156,3.18788639597887,3.732968698223073,,0.0009878158569335198,30.8,mean
energe_c,cart,5,0.005,3,20,20,quantile,1.0,0.953896595720531,4.169360446272043,0.9646816250856858,0.958534074603884,3.191431474927608,3.734670088598635,,0.0009797096252440799,29.8,mean
energe_c,cart,5,0.008,3,20,20,quantile,1.0,0.9538132876645571,4.177312577043042,0.9646481188158136,0.958494740130438,3.1944495347316093,3.7382494761459357,,0.00096135139465326,29.4,mean
energe_c,cart,5,0.01,3,20,20,quantile,1.0,0.953771869003839,4.181322035562763,0.9646304032061652,0.9584676944071667,3.196059753982086,3.740638480303749,,0.00096664428710934,29.2,mean
energe_c,cart,5,0.03,3,20,20,quantile,1.0,0.9532194107034018,4.23242103487293,0.9636330522852425,0.9577505708051065,3.2862839675178295,3.8044578372117686,,0.0009851455688476,24.8,mean
energe_c,cart,5,0.05,3,20,20,quantile,1.0,0.9515189948240286,4.387413502210091,0.9628995138741668,0.9573214759208456,3.3525613842507616,3.842635392546883,,0.00099081993103022,23.0,mean
energe_c,cart,5,0.08,3,20,20,quantile,1.0,0.9520907625233936,4.336787573007195,0.961170659283199,0.9565793156098701,3.508834481666038,3.908399823906617,,0.0009701728820800399,20.6,mean
energe_c,cart,5,0.1,3,20,20,quantile,1.0,0.9505384280296475,4.472052891647072,0.9577696693237849,0.9530606037844631,3.8160253118016625,4.2245039200245476,,0.00102543830871576,17.2,mean
energe_c,cart,5,0.0001,3,20,20,quantile,1.0,0.0019355315770748043,0.18377128833196288,0.0018902053086288645,0.00852174555669548,0.16906296675860968,0.7621528003807007,,0.00023045282591352146,0.0,std
energe_c,cart,5,0.0005,3,20,20,quantile,1.0,0.0019356259640204414,0.1837695757563338,0.0018902053086288645,0.00852174555669548,0.16906296675860968,0.7621528003807007,,3.231227111500583e-05,0.0,std
energe_c,cart,5,0.001,3,20,20,quantile,1.0,0.0019399971350390179,0.18414325814946222,0.0018902053086288645,0.00852174555669548,0.16906296675860968,0.7621528003807007,,2.8882322283125238e-05,0.0,std
energe_c,cart,5,0.003,3,20,20,quantile,1.0,0.0019154597056385376,0.1819389594589129,0.0019022588458860526,0.008495320827430937,0.17000984981197237,0.7601855937566995,,1.947560219947706e-05,0.8366600265340756,std
energe_c,cart,5,0.005,3,20,20,quantile,1.0,0.0019152713841836364,0.18205406344211814,0.0018783208861057866,0.008511842252056024,0.16787710979225173,0.7616339666578553,,1.8210092053780854e-05,1.0954451150103321,std
energe_c,cart,5,0.008,3,20,20,quantile,1.0,0.001988492527047624,0.18998951546472498,0.0018794471434835508,0.008501841306645995,0.1677563492526021,0.7609639849579567,,4.572492928155007e-05,1.5165750888103102,std
energe_c,cart,5,0.01,3,20,20,quantile,1.0,0.0020162520735997305,0.19306586655517607,0.0019021503582724072,0.008462339197270885,0.17007959261631517,0.7572367425833919,,2.836259323535783e-05,1.4832396974191326,std
energe_c,cart,5,0.03,3,20,20,quantile,1.0,0.002063924380922922,0.19888028621912265,0.0020641999009496617,0.007331136815611833,0.18680189821854692,0.6459320745982007,,4.8319041203932264e-05,0.8366600265340753,std
energe_c,cart,5,0.05,3,20,20,quantile,1.0,0.0023169651150347563,0.21764595849542542,0.0020301747129959653,0.007504934052664583,0.18349844139239507,0.6587547251486735,,4.2335043919350355e-05,0.7071067811865476,std
energe_c,cart,5,0.08,3,20,20,quantile,1.0,0.0013531113210005807,0.13733671514216955,0.0021171657446659746,0.008071727272494627,0.19153683780840647,0.6983600889385625,,3.892960003561253e-05,1.8165902124584945,std
energe_c,cart,5,0.1,3,20,20,quantile,1.0,0.0026061353500013845,0.23884483668230727,0.003144066556917784,0.005481059582887275,0.2828409793193347,0.449889798439884,,9.356539617005203e-05,1.7888543819998317,std
energe_c,cart,5,0.0001,3,20,20,quantile,1.0,0.9539475955753425,4.164894920441361,0.9647445887777076,0.9586014977969034,3.1857468251527146,3.7285318724007994,,0.00105195045471186,32.0,best_by_mean_val_r2
energe_h,cart,5,0.0001,3,20,20,quantile,1.0,0.9877602038129589,1.239145592969649,0.9905301734993948,0.9893324138471996,0.9623917048948378,1.0732682770583544,,0.00094408988952632,32.0,mean
energe_h,cart,5,0.0005,3,20,20,quantile,1.0,0.9877574955761954,1.2394138284516667,0.9905301734993948,0.9893324138471996,0.9623917048948378,1.0732682770583544,,0.0009672164916991801,32.0,mean
energe_h,cart,5,0.001,3,20,20,quantile,1.0,0.9877339278720008,1.2417947434843464,0.9905301734993948,0.9893324138471996,0.9623917048948378,1.0732682770583544,,0.0009378910064697,32.0,mean
energe_h,cart,5,0.003,3,20,20,quantile,1.0,0.9877066570673312,1.2445095846980263,0.9905214546609716,0.9893036297477499,0.963263959527042,1.076364218215962,,0.00097146034240718,31.6,mean
energe_h,cart,5,0.005,3,20,20,quantile,1.0,0.9876966944854659,1.2455177735679512,0.9905030463428369,0.9892906755005594,0.9651549735547329,1.077627141421698,,0.00137844085693354,31.0,mean
energe_h,cart,5,0.008,3,20,20,quantile,1.0,0.9876516549501575,1.2501805480955102,0.9904453788769356,0.9892277357858029,0.9709913998022536,1.0841785315061871,,0.00094981193542476,30.2,mean
energe_h,cart,5,0.01,3,20,20,quantile,1.0,0.9876258319255292,1.252875106312683,0.9903923784430729,0.9891151614751374,0.97640386411047,1.0955826375120188,,0.0009634017944335601,29.6,mean
energe_h,cart,5,0.03,3,20,20,quantile,1.0,0.9872152872721713,1.2942059702183082,0.9900174526130507,0.9888349238319515,1.0145296071081757,1.1239516131648248,,0.00096182823181146,27.0,mean
energe_h,cart,5,0.05,3,20,20,quantile,1.0,0.9857935879260502,1.4413256108617127,0.9888958174738741,0.987355361726201,1.1281747079182325,1.2764979315929896,,0.00098080635070796,24.4,mean
energe_h,cart,5,0.08,3,20,20,quantile,1.0,0.9836796927192788,1.6541527732569616,0.9862186442805794,0.984835744318668,1.4004722883793113,1.5299820336420842,,0.0010977745056151799,20.2,mean
energe_h,cart,5,0.1,3,20,20,quantile,1.0,0.9825507307878594,1.7715048831060265,0.9858866810717484,0.9843432342377211,1.4341223339771374,1.5823161611719168,,0.00107235908508294,19.8,mean
energe_h,cart,5,0.0001,3,20,20,quantile,1.0,0.0008973245856669321,0.09805436094046288,0.0004140861847538644,0.00206744361967588,0.03402135229644311,0.16317741945869202,,9.464046444238319e-06,0.0,std
energe_h,cart,5,0.0005,3,20,20,quantile,1.0,0.0008963016800865541,0.09788505879654336,0.0004140861847538644,0.00206744361967588,0.03402135229644311,0.16317741945869202,,2.651188870861924e-05,0.0,std
energe_h,cart,5,0.001,3,20,20,quantile,1.0,0.0008927532166396608,0.09724790719274008,0.0004140861847538644,0.00206744361967588,0.03402135229644311,0.16317741945869202,,2.2214164125948148e-05,0.0,std
energe_h,cart,5,0.003,3,20,20,quantile,1.0,0.0008944764243981831,0.09748715447175091,0.00041859375008002243,0.0020578541573172387,0.03408176128442482,0.16339207820536514,,2.9572362612587723e-05,0.5477225575051664,std
energe_h,cart,5,0.005,3,20,20,quantile,1.0,0.0008917724119823823,0.09717743135732024,0.00041396169580203563,0.0020609924649331447,0.03417884422403994,0.1633321077611688,,0.0009201001048354479,0.0,std
energe_h,cart,5,0.008,3,20,20,quantile,1.0,0.0008967666056623209,0.09774815515697241,0.00042214626313570103,0.002027775654524066,0.034278334498074665,0.16020980685996009,,3.193536547740347e-05,0.44721359549995765,std
energe_h,cart,5,0.01,3,20,20,quantile,1.0,0.0009255009560719727,0.10079869997062682,0.00042842289183249547,0.0019972843276749967,0.03576130918843677,0.15496769828172977,,2.4544031862390694e-05,0.5477225575051664,std
