dataset,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split,threshold_label
energe_h,streed_s,4,,,3,5,,,0.00157720260935982,0.1924468788951618,0.004375676071899639,0.008833485972113538,0.460280260305067,0.7245326799743674,,0.09948381329196808,0.5477225575051663,std,5,0.008,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.00157720260935982,0.1924468788951618,0.004375676071899639,0.008833485972113538,0.460280260305067,0.7245326799743674,,0.09991955066230508,0.5477225575051663,std,5,0.008,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.00157720260935982,0.1924468788951618,0.004375676071899639,0.008833485972113538,0.460280260305067,0.7245326799743674,,0.09701057752051553,0.5477225575051663,std,5,0.008,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.002653074509686926,0.2650831001501872,0.0014149370827081593,0.006009433747587078,0.1156174670257598,0.4715936134324281,,0.09369932885426614,0.0,std,5,0.01,1e-05,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.002653074509686926,0.2650831001501872,0.0014149370827081593,0.006009433747587078,0.1156174670257598,0.4715936134324281,,0.09635803452862803,0.0,std,5,0.01,0.0001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.002653074509686926,0.2650831001501872,0.0014149370827081593,0.006009433747587078,0.1156174670257598,0.4715936134324281,,0.08356094587093425,0.0,std,5,0.01,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.002653074509686926,0.2650831001501872,0.0014149370827081593,0.006009433747587078,0.1156174670257598,0.4715936134324281,,0.08844388837164432,0.0,std,5,0.01,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.002653074509686926,0.2650831001501872,0.0014149370827081593,0.006009433747587078,0.1156174670257598,0.4715936134324281,,0.09480590654138603,0.0,std,5,0.01,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.001348430749890758,0.11050824159000523,0.0015643714150569508,0.0065709667890584645,0.13931872570961948,0.5694371001450703,,0.009734591872131073,0.0,std,5,0.03,1e-05,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.001348430749890758,0.11050824159000523,0.0015643714150569508,0.0065709667890584645,0.13931872570961948,0.5694371001450703,,0.009327157926048386,0.0,std,5,0.03,0.0001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.001348430749890758,0.11050824159000523,0.0015643714150569508,0.0065709667890584645,0.13931872570961948,0.5694371001450703,,0.009757206886238651,0.0,std,5,0.03,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.001348430749890758,0.11050824159000523,0.0015643714150569508,0.0065709667890584645,0.13931872570961948,0.5694371001450703,,0.01010941289757158,0.0,std,5,0.03,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.001348430749890758,0.11050824159000523,0.0015643714150569508,0.0065709667890584645,0.13931872570961948,0.5694371001450703,,0.008944551325845847,0.0,std,5,0.03,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0009318623546385793,0.0,std,5,0.05,1e-05,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.001011846643589173,0.0,std,5,0.05,0.0001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0011323858766963879,0.0,std,5,0.05,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0011819841170360834,0.0,std,5,0.05,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0010864302092089481,0.0,std,5,0.05,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0018939270265721595,0.0,std,5,0.08,1e-05,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0018979194190721956,0.0,std,5,0.08,0.0001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.001914590880085228,0.0,std,5,0.08,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0017987731680354038,0.0,std,5,0.08,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.001787316247328515,0.0,std,5,0.08,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0005835275995811073,0.0,std,5,0.1,1e-05,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0006186184485117287,0.0,std,5,0.1,0.0001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.000559156659084845,0.0,std,5,0.1,0.001,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.0006172853297652262,0.0,std,5,0.1,0.01,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.004273326594406516,0.37376966161717085,0.004488019948127669,0.017377631068531758,0.3944054638005459,1.5933744868356852,,0.00036272441128270053,0.0,std,5,0.1,0.1,0.0,,,,,5
energe_h,streed_s,4,,,3,5,,,0.9972336999405689,0.2802080751693429,0.9976652879246819,0.9973844667592363,0.2372045602563521,0.2617995755320435,,1.565692949295044,14.8,best_by_mean_val_r2,5,0.0001,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151545188675235,27154060.81036781,0.8775095922875881,0.8449597538163797,17925614.891604453,22222382.962012112,,1.3251967906951905,16.0,mean,5,0.0001,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151545188675235,27154060.81036781,0.8775095922875881,0.8449597538163797,17925614.891604453,22222382.962012112,,1.3362196922302245,16.0,mean,5,0.0001,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151545188675235,27154060.81036781,0.8775095922875881,0.8449597538163797,17925614.891604453,22222382.962012112,,1.331474733352661,16.0,mean,5,0.0001,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151545188675235,27154060.81036781,0.8775095922875881,0.8449597538163797,17925614.891604453,22222382.962012112,,1.326685905456543,16.0,mean,5,0.0001,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151545188675235,27154060.81036781,0.8775095922875881,0.8449597538163797,17925614.891604453,22222382.962012112,,1.3292272090911865,16.0,mean,5,0.0001,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151123404949387,27160046.677567847,0.8774698941432536,0.8435168305838772,17931421.069238674,22435334.761450045,,1.2988483905792236,15.8,mean,5,0.0005,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151123404949387,27160046.677567847,0.8774698941432536,0.8435168305838772,17931421.069238674,22435334.761450045,,1.3022371292114259,15.8,mean,5,0.0005,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151123404949387,27160046.677567847,0.8774698941432536,0.8435168305838772,17931421.069238674,22435334.761450045,,1.3057565212249755,15.8,mean,5,0.0005,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151123404949387,27160046.677567847,0.8774698941432536,0.8435168305838772,17931421.069238674,22435334.761450045,,1.3112021446228028,15.8,mean,5,0.0005,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8151123404949387,27160046.677567847,0.8774698941432536,0.8435168305838772,17931421.069238674,22435334.761450045,,1.3043115615844727,15.8,mean,5,0.0005,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8171699974158864,26869069.474592675,0.8752593850090168,0.8436770878002264,18251732.14511042,22414886.197514437,,1.2720514297485352,13.2,mean,5,0.001,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8171699974158864,26869069.474592675,0.8752593850090168,0.8436770878002264,18251732.14511042,22414886.197514437,,1.2988697052001954,13.2,mean,5,0.001,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8171699974158864,26869069.474592675,0.8752593850090168,0.8436770878002264,18251732.14511042,22414886.197514437,,1.302244281768799,13.2,mean,5,0.001,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8171699974158864,26869069.474592675,0.8752593850090168,0.8436770878002264,18251732.14511042,22414886.197514437,,1.3031245708465575,13.2,mean,5,0.001,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8171699974158864,26869069.474592675,0.8752593850090168,0.8436770878002264,18251732.14511042,22414886.197514437,,1.2999255180358886,13.2,mean,5,0.001,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8355846428709546,24217634.916193306,0.8611025616216725,0.8475202073230144,20335741.196604475,22002812.752883993,,1.198726511001587,5.6,mean,5,0.003,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8355846428709546,24217634.916193306,0.8611025616216725,0.8475202073230144,20335741.196604475,22002812.752883993,,1.1938174724578858,5.6,mean,5,0.003,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8355846428709546,24217634.916193306,0.8611025616216725,0.8475202073230144,20335741.196604475,22002812.752883993,,1.1911356449127197,5.6,mean,5,0.003,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8355846428709546,24217634.916193306,0.8611025616216725,0.8475202073230144,20335741.196604475,22002812.752883993,,1.1888920307159423,5.6,mean,5,0.003,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8355846428709546,24217634.916193306,0.8611025616216725,0.8475202073230144,20335741.196604475,22002812.752883993,,1.1963432788848878,5.6,mean,5,0.003,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8460169512667131,22567658.863579415,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0929725646972657,3.6,mean,5,0.005,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8460169512667131,22567658.863579415,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0962685585021972,3.6,mean,5,0.005,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8460169512667131,22567658.863579415,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0904567241668701,3.6,mean,5,0.005,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8460169512667131,22567658.863579415,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0938002109527587,3.6,mean,5,0.005,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8460169512667131,22567658.863579415,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0880655765533447,3.6,mean,5,0.005,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8475261056123463,22336084.780106284,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0079314231872558,3.6,mean,5,0.008,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8475261056123463,22336084.780106284,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0067750453948974,3.6,mean,5,0.008,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8475261056123463,22336084.780106284,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0089096069335937,3.6,mean,5,0.008,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8475261056123463,22336084.780106284,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.0063602924346924,3.6,mean,5,0.008,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8475261056123463,22336084.780106284,0.8541017942390148,0.8501996477940397,21355430.872687437,21632536.076633286,,1.011845302581787,3.6,mean,5,0.008,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8453736642648272,22651970.20582727,0.8487756011984512,0.8488511761528645,22148297.331297483,21696881.55602888,,0.9074378967285156,3.0,mean,5,0.01,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8453736642648272,22651970.20582727,0.8487756011984512,0.8488511761528645,22148297.331297483,21696881.55602888,,0.9050907611846923,3.0,mean,5,0.01,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8453736642648272,22651970.20582727,0.8487756011984512,0.8488511761528645,22148297.331297483,21696881.55602888,,0.9043633937835693,3.0,mean,5,0.01,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8453736642648272,22651970.20582727,0.8487756011984512,0.8488511761528645,22148297.331297483,21696881.55602888,,0.8991342544555664,3.0,mean,5,0.01,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8453736642648272,22651970.20582727,0.8487756011984512,0.8488511761528645,22148297.331297483,21696881.55602888,,0.8929408073425293,3.0,mean,5,0.01,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8305949303966516,24829224.157264527,0.832064000951917,0.8293306336995931,24634359.614741407,24437830.82595341,,0.6331374168395996,2.4,mean,5,0.03,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8305949303966516,24829224.157264527,0.832064000951917,0.8293306336995931,24634359.614741407,24437830.82595341,,0.6324099540710449,2.4,mean,5,0.03,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8305949303966516,24829224.157264527,0.832064000951917,0.8293306336995931,24634359.614741407,24437830.82595341,,0.6333924293518066,2.4,mean,5,0.03,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8305949303966516,24829224.157264527,0.832064000951917,0.8293306336995931,24634359.614741407,24437830.82595341,,0.6308844089508057,2.4,mean,5,0.03,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8305949303966516,24829224.157264527,0.832064000951917,0.8293306336995931,24634359.614741407,24437830.82595341,,0.6272430896759034,2.4,mean,5,0.03,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.2931029796600342,2.0,mean,5,0.05,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.29255361557006837,2.0,mean,5,0.05,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.29459095001220703,2.0,mean,5,0.05,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.2937743663787841,2.0,mean,5,0.05,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.29254932403564454,2.0,mean,5,0.05,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.07240786552429196,2.0,mean,5,0.08,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.07230968475341794,2.0,mean,5,0.08,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.07199530601501462,2.0,mean,5,0.08,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.07199153900146478,2.0,mean,5,0.08,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.07176504135131831,2.0,mean,5,0.08,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.01233682632446282,2.0,mean,5,0.1,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.01235089302062984,2.0,mean,5,0.1,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.0121691226959228,2.0,mean,5,0.1,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.01198415756225582,2.0,mean,5,0.1,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.8146026010519902,27148998.866150897,0.8173800340895608,0.8120071274018901,26740260.624837715,27234650.30801763,,0.01135911941528316,2.0,mean,5,0.1,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008930092681964107,1834129.821655027,0.009417068028453856,0.03894829604790718,1186806.3333254636,4561708.022119663,,0.030879111867444617,0.0,std,5,0.0001,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008930092681964107,1834129.821655027,0.009417068028453856,0.03894829604790718,1186806.3333254636,4561708.022119663,,0.02963479536127133,0.0,std,5,0.0001,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008930092681964107,1834129.821655027,0.009417068028453856,0.03894829604790718,1186806.3333254636,4561708.022119663,,0.021465530852757434,0.0,std,5,0.0001,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008930092681964107,1834129.821655027,0.009417068028453856,0.03894829604790718,1186806.3333254636,4561708.022119663,,0.023691478620796767,0.0,std,5,0.0001,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008930092681964107,1834129.821655027,0.009417068028453856,0.03894829604790718,1186806.3333254636,4561708.022119663,,0.023017142146233672,0.0,std,5,0.0001,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.00892753182676174,1822085.4769314365,0.009444265852330182,0.0374457455325139,1191357.190392785,4319708.702826845,,0.018475103768982537,0.44721359549995776,std,5,0.0005,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.00892753182676174,1822085.4769314365,0.009444265852330182,0.0374457455325139,1191357.190392785,4319708.702826845,,0.0190755698501037,0.44721359549995776,std,5,0.0005,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.00892753182676174,1822085.4769314365,0.009444265852330182,0.0374457455325139,1191357.190392785,4319708.702826845,,0.02388958403410828,0.44721359549995776,std,5,0.0005,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.00892753182676174,1822085.4769314365,0.009444265852330182,0.0374457455325139,1191357.190392785,4319708.702826845,,0.01851456125755721,0.44721359549995776,std,5,0.0005,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.00892753182676174,1822085.4769314365,0.009444265852330182,0.0374457455325139,1191357.190392785,4319708.702826845,,0.021154270563421694,0.44721359549995776,std,5,0.0005,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008220644183585256,1926925.935248263,0.009732784892480955,0.03852144952296335,1167307.912412326,4500340.451462651,,0.019008110409390534,0.8366600265340757,std,5,0.001,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008220644183585256,1926925.935248263,0.009732784892480955,0.03852144952296335,1167307.912412326,4500340.451462651,,0.020929980823106813,0.8366600265340757,std,5,0.001,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008220644183585256,1926925.935248263,0.009732784892480955,0.03852144952296335,1167307.912412326,4500340.451462651,,0.021721481361713566,0.8366600265340757,std,5,0.001,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008220644183585256,1926925.935248263,0.009732784892480955,0.03852144952296335,1167307.912412326,4500340.451462651,,0.021642437259999904,0.8366600265340757,std,5,0.001,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.008220644183585256,1926925.935248263,0.009732784892480955,0.03852144952296335,1167307.912412326,4500340.451462651,,0.02040931173091291,0.8366600265340757,std,5,0.001,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.016800722561212567,3211326.852313946,0.007386380126707291,0.03507843824269373,1002908.8461853472,4669758.394419772,,0.020080358186353533,1.6733200530681511,std,5,0.003,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.016800722561212567,3211326.852313946,0.007386380126707291,0.03507843824269373,1002908.8461853472,4669758.394419772,,0.01996745442506949,1.6733200530681511,std,5,0.003,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.016800722561212567,3211326.852313946,0.007386380126707291,0.03507843824269373,1002908.8461853472,4669758.394419772,,0.023382113311174766,1.6733200530681511,std,5,0.003,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.016800722561212567,3211326.852313946,0.007386380126707291,0.03507843824269373,1002908.8461853472,4669758.394419772,,0.01575444953294943,1.6733200530681511,std,5,0.003,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.016800722561212567,3211326.852313946,0.007386380126707291,0.03507843824269373,1002908.8461853472,4669758.394419772,,0.02257183271225819,1.6733200530681511,std,5,0.003,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.011778109112776512,1716001.37659652,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.024494106976761937,0.5477225575051661,std,5,0.005,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.011778109112776512,1716001.37659652,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.027317363976938812,0.5477225575051661,std,5,0.005,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.011778109112776512,1716001.37659652,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.019759766626820576,0.5477225575051661,std,5,0.005,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.011778109112776512,1716001.37659652,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.023285863123244734,0.5477225575051661,std,5,0.005,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.011778109112776512,1716001.37659652,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.026334115234862895,0.5477225575051661,std,5,0.005,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.01130843191359222,1543545.7759270845,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.032967093547996734,0.5477225575051661,std,5,0.008,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.01130843191359222,1543545.7759270845,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.03013636636359531,0.5477225575051661,std,5,0.008,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.01130843191359222,1543545.7759270845,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.030786983389474196,0.5477225575051661,std,5,0.008,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.01130843191359222,1543545.7759270845,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.02736187699953196,0.5477225575051661,std,5,0.008,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.01130843191359222,1543545.7759270845,0.011130470889421264,0.03605286537274555,1481583.7593891795,4912526.219655824,,0.027528410551492473,0.5477225575051661,std,5,0.008,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.012206512798036816,1785666.3148771722,0.013395580398228196,0.038580695111488345,2038346.427059688,4667249.020841588,,0.040934503280325996,0.0,std,5,0.01,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.012206512798036816,1785666.3148771722,0.013395580398228196,0.038580695111488345,2038346.427059688,4667249.020841588,,0.04550975301694106,0.0,std,5,0.01,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.012206512798036816,1785666.3148771722,0.013395580398228196,0.038580695111488345,2038346.427059688,4667249.020841588,,0.04725595966336518,0.0,std,5,0.01,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.012206512798036816,1785666.3148771722,0.013395580398228196,0.038580695111488345,2038346.427059688,4667249.020841588,,0.04310151415338086,0.0,std,5,0.01,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.012206512798036816,1785666.3148771722,0.013395580398228196,0.038580695111488345,2038346.427059688,4667249.020841588,,0.04035884156861251,0.0,std,5,0.01,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.021377075630494295,3379364.6823158218,0.025901232411960726,0.036212160584076517,4148009.1488754936,3796383.781921339,,0.027824355026987883,0.5477225575051661,std,5,0.03,1e-05,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.021377075630494295,3379364.6823158218,0.025901232411960726,0.036212160584076517,4148009.1488754936,3796383.781921339,,0.03146388493965495,0.5477225575051661,std,5,0.03,0.0001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.021377075630494295,3379364.6823158218,0.025901232411960726,0.036212160584076517,4148009.1488754936,3796383.781921339,,0.02679032102362906,0.5477225575051661,std,5,0.03,0.001,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.021377075630494295,3379364.6823158218,0.025901232411960726,0.036212160584076517,4148009.1488754936,3796383.781921339,,0.028343302689178798,0.5477225575051661,std,5,0.03,0.01,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.021377075630494295,3379364.6823158218,0.025901232411960726,0.036212160584076517,4148009.1488754936,3796383.781921339,,0.024639575040366755,0.5477225575051661,std,5,0.03,0.1,0.0,,,,,5
insurance,streed_s,4,,,3,5,,,0.009843938639702775,1554676.7589492695,0.009245744725410652,0.03808567112395734,1330437.8997692089,5560745.642242611,,0.005998961008459263,0.0,std,5,0.05,1e-05,0.0,,,,,5
